policy,date,plan_cost_yuan,emergency_cost_yuan,total_cost_yuan,emergency_purchase_kwh,remaining_energy_kwh,charge_kwh,discharge_kwh,soc_min_kwh,soc_max_kwh,terminal_soc_kwh,max_balance_error
B3,2025-03-12,41535.805189656756,3884.5964226656642,45420.40161232242,1074.3447270501215,2531.2496692320215,19983.69754763322,16251.480299728148,1199.9999999999998,10421.334138025317,1223.0638338464462,1.1937117960769683e-11
B3,2025-03-13,40199.56960382232,21252.813014226474,61452.38261804879,6461.511859006351,392.2938978214217,21078.234394395833,17083.440939818185,1200.0,10457.409807743079,1211.8737445602562,1.8189894035458565e-12
B3,2025-03-14,15554.573151288621,4279.47359042179,19834.046741710412,1330.221206639779,12248.420215275348,14787.635923088254,11976.258471406587,1200.0,10377.21345726987,1213.792218221254,1.1937117960769683e-12
B3,2025-03-15,15832.96819086152,5360.991183709226,21193.959374570746,1701.4253643878658,8458.409452531654,14722.152936395807,11937.356874879742,1200.0,10380.763137477845,1200.0,6.934897101018578e-12
B3,2025-03-16,41588.55751466408,8307.211695239223,49895.7692099033,2537.5262018987073,3611.595960354764,20296.681937786074,16440.312369606712,1200.0,10356.98302407207,1200.0,4.547473508864641e-12
B3,2025-03-17,41568.41429719928,1019.327170160275,42587.741467359556,323.92269144991633,6935.362128946358,18315.10423571084,14826.86709873645,1200.0,10376.874334593664,1209.2970357659203,5.5706550483591855e-12
B3,2025-03-18,38998.68444561021,9306.994229496882,48305.67867510709,2141.5230681671346,1251.7232967367406,21091.794329100947,17092.72073876109,1200.0,10579.066473610232,1200.0,9.464429240324534e-12
B3,2025-03-19,39235.37670300431,3923.2960729394413,43158.67277594375,1033.3539540267288,1839.8942676102115,20859.773184219426,16879.148799064937,1200.0,10386.945187169862,1219.186089058673,4.661160346586257e-12
B3,2025-03-20,39707.07919017036,8752.33853925866,48459.41772942903,2891.8158356677486,1408.4801815553599,19943.44839993228,16164.76855179012,1200.0,10397.105930465292,1207.435702564268,3.979039320256561e-12
B3,2025-03-21,15110.390489725854,2154.974306840404,17265.364796566257,868.8961297669263,15065.908611626348,14718.796924789007,11928.91764138693,1200.0,10499.750443912193,1200.0,3.0127011996228248e-12
B3,2025-03-22,15462.261496327266,4341.292509722201,19803.554006049468,1454.1671852856448,12412.649921204516,14609.805439389671,11732.760263971195,1298.1691261181986,10422.217259515382,1312.4246021493811,5.073275133327115e-12
B3,2025-03-23,39269.86137110155,7796.972174464228,47066.83354556578,2092.378429588957,4084.3455334830833,19034.74394924975,15501.592726260895,1200.0,10393.716422173693,1219.7022384064903,4.547473508864641e-12
B3,2025-03-24,38140.15323426735,3433.4802031528375,41573.63343742019,1133.9934897533165,1516.543026413696,20644.16099178208,16739.502417909327,1200.0,10576.46626680611,1200.0,8.327560863108374e-12
B3,2025-03-25,37747.22562367142,14518.059630806743,52265.285254478156,4510.332396549843,1637.148229098025,20013.73251172771,16176.678247457261,1199.9999999999998,10401.64719691004,1238.2723189357532,2.1955770534987096e-12
B3,2025-03-26,38065.539364663084,3836.2052764806167,41901.744641143705,1027.4925827260156,4329.84490315159,19259.849821787266,15634.923442689862,1200.0,10396.806988963383,1200.0,4.495070982102334e-12
B3,2025-03-27,37210.417230011226,9367.078306406213,46577.49553641744,2688.2909199380756,1300.4710450668797,19922.82887560085,16137.49138923669,1200.0,10363.353875587702,1200.0,6.821210263296962e-12
B3,2025-03-28,15041.450743873456,1064.4591018391238,16105.90984571258,386.4936923375073,16151.164452993773,14223.946695880617,11521.396823663305,1200.0,10426.253168615089,1200.0,3.637978807091713e-12
B3,2025-03-29,14522.457546149486,2511.505807213644,17033.96335336313,737.5893666505082,18877.166698415207,14132.13661290829,11441.941029458716,1200.0,10454.571580052638,1205.655141107789,3.751665644813329e-12
B3,2025-03-30,36105.379098409,5647.65061184406,41753.02971025306,1886.7780374223728,1772.6545559056772,20061.70618720598,16255.071638633839,1200.0,10417.754444136106,1200.0,9.322320693172514e-12
B3,2025-03-31,36081.27542058924,12900.923845135465,48982.1992657247,4147.585833973733,2593.916361815948,19126.88057520072,15446.758903996606,1200.0,10489.7098370037,1251.127068795534,4.078515303262975e-12
B3,2025-04-01,37530.085551997836,14165.675819856484,51695.761371854314,5011.072341252045,2943.5683811880244,19329.522261887556,15702.927394044898,1200.0,10461.382106365389,1200.0,3.296918293926865e-12
B3,2025-04-02,37499.79822820258,17792.4569139447,55292.25514214728,4542.853729566429,2482.3918743166278,19582.241668055518,15833.630651026324,1200.0,10500.739472550726,1231.094555665172,2.1600499167107046e-12
B3,2025-04-03,38147.703284973984,10385.89835446369,48533.60163943767,2610.1183564090506,6612.942791496244,19158.80161050979,15518.62930451293,1200.0,10493.068569629047,1231.094555665172,3.865352482534945e-12
B3,2025-04-04,14197.224880020261,1301.3948696403156,15498.619749660576,532.9269329266273,19509.417290140136,13962.57346094002,11282.783531830282,1200.0,10536.112753903168,1260.9845240330972,1.9326762412674725e-12
B3,2025-04-05,14257.352472807272,8651.655007164005,22909.00747997128,2638.254916477363,16142.883762061378,13327.244933329055,10849.954467626325,1200.0,10311.741029357561,1200.0,2.41229258790554e-12
B3,2025-04-06,36745.54284690169,4519.553507790807,41265.0963546925,1280.5280325709105,4176.389170605757,19157.27436956113,15511.913687048436,1200.0,10377.800594834205,1206.0872803289806,7.577938276881468e-12
B3,2025-04-07,37348.54227121607,4262.59359385543,41611.1358650715,1533.579080159963,6963.948982446265,19046.73315116354,15433.332404738552,1200.0,10491.698261012321,1200.0,2.7284841053187847e-12
B3,2025-04-08,37386.4229479151,8760.929445264557,46147.352393179666,2001.6641073652124,6326.233922249921,19593.100774034156,15870.411626967663,1200.0,10551.050260197087,1200.0,2.7284841053187847e-12
B3,2025-04-09,36301.84640198725,16505.280482092778,52807.126884080026,5336.502531356514,2616.1112546311388,19752.903081811437,15999.851496267262,1200.0,10591.230843279829,1200.0,2.6147972675971687e-12
B3,2025-04-10,36917.32707796834,7189.281208863538,44106.60828683188,1799.58778541982,5147.800645657318,19598.533300055828,15856.823998213797,1200.0,10478.382339043577,1219.9866387015659,5.5706550483591855e-12
B3,2025-04-11,14047.7566448963,1155.8429966754293,15203.59964157173,523.4859559333651,20504.925288759958,13320.03413943772,10807.215627775966,1199.9999999999998,10340.102588908603,1200.0,5.4498627832799684e-12
B3,2025-04-12,14288.819227070382,2802.107183397464,17090.926410467844,891.765317252825,17612.785072490715,12747.75668477384,10325.682914666819,1200.0,10356.082524721027,1200.0,2.0463630789890885e-12
B3,2025-04-13,35816.84646821635,6850.0795265996885,42666.92599481604,1814.7635168396935,3681.4653415640582,19335.506174261907,15659.443356924543,1200.0,10378.996763950074,1202.5740491417714,5.229594535194337e-12
B3,2025-04-14,36200.67581045975,3499.8812434112388,39700.55705387099,966.1576775115311,5498.493409233337,19211.902957901555,15541.910573512563,1200.0,10534.368714157503,1224.4971851281098,2.0463630789890885e-12
B3,2025-04-15,35951.41604216047,5783.0008643339725,41734.41690649444,1708.9614978722373,7759.461626482829,18649.14792310479,15086.114012612727,1200.0,10564.643228389905,1246.3814130193796,3.865352482534945e-12
B3,2025-04-16,35818.36260313129,7713.804596449755,43532.16719958104,2410.4536472275176,2756.9869344599283,19119.112572158163,15528.224455165546,1200.0,10516.08297523998,1200.0,2.9558577807620168e-12
B3,2025-04-17,34985.87041177684,7722.150106390357,42708.0205181672,2147.2742828978458,3803.0807900367076,19083.259340067732,15457.440065454863,1200.0,10541.980507414222,1200.0,2.8421709430404007e-12
B3,2025-04-18,13592.317136098956,2608.9365728567504,16201.253708955706,897.9487318999012,19294.660526596283,12969.98814348912,10452.325818075411,1240.3023274406055,10541.616578199748,1259.2939757230836,2.2168933355715126e-12
B3,2025-04-19,13341.706701607533,1882.068118086128,15223.77481969366,666.2143773628271,18120.94892974393,12484.44608664619,10165.765908334175,1200.0,10259.962928469584,1200.0,1.0800249583553523e-12
B3,2025-04-20,34257.39933836878,6847.473392808487,41104.87273117727,1834.7670055428305,3246.9714859961555,19763.108060825813,16008.117529268911,1200.0,10528.649835886918,1200.0,4.433786671143025e-12
B3,2025-04-21,35346.11080997093,1123.1320221439007,36469.24283211483,482.6357807779503,7676.176419851578,18386.990542540476,14875.012752944745,1200.0,10434.706458768373,1220.4995405700404,1.3642420526593924e-12
B3,2025-04-22,34550.044483854384,8078.406575911164,42628.45105976555,2778.422418361844,4529.519204735061,18677.089665372383,15146.892215464666,1200.0,10511.584177271834,1200.0,2.3874235921539366e-12
B3,2025-04-23,34280.53565482333,5536.556821209736,39817.09247603307,1932.4420486238673,4315.147577350345,19166.728470212303,15482.283473228374,1200.0,10552.65421837738,1247.5184307151103,3.751665644813329e-12
B3,2025-04-24,33575.222211960594,2318.1825597939637,35893.404771754555,723.2267774866476,6085.026443960035,18548.334989738745,15066.917929331985,1200.0,10529.917387039806,1200.0,3.801403636316536e-12
B3,2025-04-25,12586.008894905939,1105.216118399634,13691.225013305573,435.97853926864525,21787.23623417703,12443.433656256313,10058.914843514965,1200.0,10491.538192074697,1222.5182422807147,2.1600499167107046e-12
B3,2025-04-26,12595.67984492733,8570.28583732229,21165.96568224962,2339.4686585746813,25860.334779536006,12029.739253630793,9764.355213493593,1200.0,10121.277740097355,1200.0,2.0463630789890885e-12
B3,2025-04-27,31890.293770651166,12714.131241097904,44604.425011749074,3013.851353287482,4549.284385249929,18767.257066241917,15201.478223655957,1200.0,10351.639848904433,1200.0,1.1368683772161603e-12
B3,2025-04-28,33180.19930094272,23933.370602592076,57113.56990353479,7861.79210010355,2679.425691983814,19308.86241785431,15606.508000752892,1200.0,10526.167808800155,1237.4117307878837,4.583000645652646e-12
B3,2025-04-29,33642.8861552275,5156.632565334102,38799.5187205616,1244.669869580662,6973.68745768399,17828.249041453655,14448.055505934624,1200.0,10641.480471137615,1229.4408615021282,3.979039320256561e-12
B3,2025-04-30,32452.000345963912,6341.830325922993,38793.830671886906,2546.576448141607,4759.7725132663345,18434.92413285562,14958.785322964955,1200.0,10515.489037653428,1200.0,3.296918293926865e-12
B3,2025-05-01,32168.327307958665,25044.391558735417,57212.71886669408,5570.778328340228,4512.001488557013,18651.770315674527,15107.933955696371,1199.9999999999995,10517.451449873988,1200.0,7.471356866517453e-12
B3,2025-05-02,12416.825101130278,28870.472363448098,41287.297464578376,7076.5225712139345,15716.922813927406,11915.045337436168,9651.186723323295,1199.9999999999998,10250.581302955987,1200.0,4.547473508864641e-12
B3,2025-05-03,12501.959974991476,19988.171000752423,32490.1309757439,4634.805551427639,18978.13926546823,11928.432549812047,9662.030365347764,1199.9999999999998,10193.304043188125,1200.0,1.4779288903810084e-12
B3,2025-05-04,33449.3770064272,16723.70431156401,50173.08131799122,4072.63518431667,4773.976652643794,18014.04300856114,14591.374836934518,1200.0,10408.484183738168,1200.0,1.744382416291046e-12
B3,2025-05-05,33899.98699013494,23621.6756099529,57521.66260008784,5295.753151244902,3515.486154040946,18529.501047532893,15008.895848501646,1200.0,10540.641135091102,1200.0,2.3874235921539366e-12
B3,2025-05-06,34138.936581362395,20634.37607872138,54773.31266008377,4726.827772206453,5368.598548227837,18201.04035615116,14742.842688482442,1199.9999999999995,10391.969997975779,1200.0,3.410605131648481e-12
B3,2025-05-07,35097.66790415953,21978.02325076352,57075.69115492304,4874.245388268509,4477.567100623864,17468.689679529543,14149.63864041893,1199.9999999999995,9656.38905634162,1200.0,3.410605131648481e-13
B3,2025-05-08,38621.429929586666,10132.711708042581,48754.14163762925,3039.028091586826,5427.941839427912,17916.07925520127,14512.024196713031,1200.0,9844.156739809694,1200.0,2.2737367544323206e-13
B3,2025-05-09,16771.1945036476,1521.7471817813764,18292.941685428978,435.7073758561978,20138.394513628857,11820.128673651503,9533.380592667307,1200.0,9808.736798160171,1245.470703322684,3.410605131648481e-13
B3,2025-05-10,15326.548986977425,8031.640862139304,23358.18984911673,2257.0703906010167,16668.115395045206,12413.704715352695,10087.333854158043,1209.6562202978532,10543.874915934734,1209.6562202978532,5.101696842757519e-12
B3,2025-05-11,36510.39047130356,10346.65016262623,46857.04063392979,3373.9757571813698,4037.5063504391655,18209.655655540024,14758.511679255484,1200.0,10504.222428416882,1200.0,2.2737367544323206e-12
B3,2025-05-12,39351.33735577043,4194.2370194457535,43545.57437521619,1367.5700720657755,9287.842558115579,14768.634148094989,11921.670026966527,1200.0,9349.306083137926,1245.470703322684,6.394884621840902e-13
B3,2025-05-13,37960.840723694164,1106.7763809962973,39067.617104690464,402.7390669309068,4986.600182958855,18031.269936217912,14552.030220268765,1200.0,9916.686132725044,1304.6911789535116,1.8474111129762605e-12
B3,2025-05-14,39151.2514962042,1757.2440345035013,40908.495530707696,514.0633557794248,7003.2009387351745,16213.385604424959,13213.658187790386,1214.8957920577661,9501.138125669318,1214.8957920577661,1.8474111129762605e-12
B3,2025-05-15,37799.15495041837,7289.605432814492,45088.76038323287,1892.3284022504977,6244.350496739571,16426.055811633738,12954.515826986497,1214.8957920577661,9691.183251442259,1604.439548098693,2.984279490192421e-13
B3,2025-05-16,15746.307269282517,1238.2086791089805,16984.515948391498,442.7013162917405,24640.310135538693,10613.842263361326,8961.207826611493,1200.0,9836.394422052914,1200.0,7.958078640513122e-13
B3,2025-05-17,14503.545219379239,10080.185730486515,24583.730949865752,2853.0528781535004,17789.269533106355,12025.526439452073,9740.676415956175,1200.0,10445.793442144612,1200.0,4.661160346586257e-12
B3,2025-05-18,36415.407292983975,8840.242180656685,45255.64947364066,2552.9449778012004,4622.541705735738,17621.29282013056,14215.619249955487,1200.0,10382.038778181872,1264.0310381669553,1.1368683772161603e-12
B3,2025-05-19,36835.562401633346,2488.2427613729355,39323.805163006284,526.169807446035,9028.682683910622,17146.19126183453,13946.042856436234,1200.0,9809.127530183658,1200.0,4.320099833421409e-12
B3,2025-05-20,36852.568234565035,10444.333742739287,47296.90197730432,3536.8282888746494,4499.826543167445,17710.35294239229,14345.385883337758,1200.0,9844.11962144909,1200.0,2.2737367544323206e-13
B3,2025-05-21,36203.05859536651,3968.653867055722,40171.712462422234,1188.2630716745903,5779.78607052275,17610.220271828017,14262.865013178982,1200.0,10546.605714054906,1201.5704522241251,5.7980287238024175e-12
B3,2025-05-22,35453.443277472565,6814.6900762268915,42268.13335369946,1566.394291529958,6115.590639073603,16900.945851508382,13666.457963008106,1200.0,10423.875795541368,1227.4684263504364,4.547473508864641e-12
B3,2025-05-23,14024.146559442563,4753.357980306655,18777.504539749218,1362.9219804761995,19549.237930232834,11860.10307366615,9589.39742888189,1200.0,10382.965620348168,1246.6751605589823,4.888534022029489e-12
B3,2025-05-24,15663.70965018196,659.8998542217746,16323.609504403734,261.30403150273673,22943.800642976876,10904.878401101361,8683.719188617964,1232.444132603467,9787.373192509605,1412.4888453080252,9.663381206337363e-13
B3,2025-05-25,34859.44821915882,3455.2735162777526,38314.72173543657,711.3844632077374,6561.990075142752,17188.213798084842,14051.783016449988,1200.0,10421.96272595256,1268.7890230843916,5.6843418860808015e-12
B3,2025-05-26,35063.89142411238,14420.681152982515,49484.57257709489,5017.503129566873,4017.4856547184604,17771.44988171897,14429.262125125479,1200.0,10382.787307987765,1230.580444269821,2.9558577807620168e-12
B3,2025-05-27,36484.87233857716,401.4888279849914,36886.36116656215,186.02166215490303,5952.908325465589,17341.835283337234,14056.251851535562,1220.1745864560437,9977.19107708634,1220.1745864560437,6.501466032204917e-13
B3,2025-05-28,36027.08748338535,11092.954226000471,47120.04170938582,3699.498856083961,5939.277030421916,17078.228020530893,13790.91849192787,1200.0,10051.874407344481,1267.337036125099,6.465938895416912e-13
B3,2025-05-29,34669.29150397476,16339.468234450547,51008.7597384253,4486.813909088027,3799.4692694099067,17819.938113351895,14481.346991475635,1200.0,10393.438958431052,1214.8957920577661,6.139089236967266e-12
B3,2025-05-30,14041.661687519261,8115.9887530931865,22157.650440612448,2125.041822783521,20344.11130326836,11926.541982330966,9626.869958465595,1200.0,10507.65983985275,1252.2614000827512,4.206412995699793e-12
B3,2025-05-31,13945.972803348623,8552.828965607989,22498.80176895661,2612.863237422595,19028.746267713992,11881.533156059959,9671.077116483048,1200.0,10547.617225215196,1200.0,3.211653165635653e-12
