branch,policy,date,initial_soc_kwh,actual_causal_emergency_cost_yuan,fixed_g_perfect_information_emergency_cost_yuan,causal_execution_gap_yuan,actual_emergency_purchase_kwh,perfect_information_emergency_purchase_kwh,perfect_information_terminal_soc_kwh
Q2,B4,2025-03-17,1200.0,1004.70326629308,0.0,1004.70326629308,330.8948337471593,0.0,1200.0
Q2,B4,2025-03-18,1209.2970357659203,9251.843652154106,4792.387107101198,4459.456545052908,2127.04817643909,1225.206547057236,1200.0
Q2,B4,2025-03-19,1200.0,4366.1676352931545,494.87216572071407,3871.29546957244,1016.4186848463411,200.27592090209328,1200.0
Q2,B4,2025-03-20,1215.4068495376448,9422.745437667902,2149.4147112586957,7273.330726409205,2794.918580876645,839.1522977881767,1200.0
Q2,B4,2025-03-21,1207.435702564268,2078.221407619811,1056.738890272491,1021.48251734732,821.4045198201316,499.33933306393243,1200.0
Q2,B4,2025-03-22,1200.0,4326.553826979241,0.0,4326.553826979241,1446.5095638501411,0.0,1200.0
Q2,B4,2025-03-23,1288.087978848432,8091.913030710893,49.4343750702355,8042.478655640657,2262.237123441161,23.48984322653148,1200.0
Q2,B4,2025-03-24,1229.9804795313394,3541.198421935733,0.0,3541.198421935733,1155.4020856562622,0.0,1200.0
Q2,B4,2025-03-25,1200.0,14653.808135280891,6004.864122524452,8648.94401275644,4369.351305900594,2403.4706463470093,1200.0
Q2,B4,2025-03-26,1222.6516577949135,3730.036835809386,0.0,3730.036835809386,1033.9928780042312,0.0,1200.0
Q2,B4,2025-03-27,1200.0,9500.109884989237,2716.663556321525,6783.446328667712,2730.6552256631367,1119.647485668314,1200.0
Q2,B4,2025-03-28,1200.0,1092.0449170620502,0.0,1092.0449170620502,394.87334400116725,0.0,1200.0
Q2,B4,2025-03-29,1200.0,2495.4622086574564,0.0,2495.4622086574564,719.7974064532833,0.0,1200.0
Q2,B4,2025-03-30,1205.655141107789,5680.095022566134,0.0,5680.095022566134,1888.0329044142093,0.0,1200.0
Q2,B4,2025-03-31,1200.0,13137.226061182817,1550.5705069786018,11586.655554204215,4171.200637691265,552.455906148611,1200.0
Q2,B4,2025-04-01,1251.127068795534,13717.555257450402,3898.2181644439347,9819.337093006467,4822.698970806152,1802.3372320550384,1200.0
Q2,B4,2025-04-02,1200.0,16714.097592559567,6210.137190093888,10503.960402465678,4086.137632881836,1807.724817106479,1200.0
Q2,B4,2025-04-03,1231.094555665172,10602.639824592248,0.0,10602.639824592248,2661.9839232898494,0.0,1200.0
Q2,B4,2025-04-04,1231.094555665172,1182.3958185558752,0.0,1182.3958185558752,474.5585941160971,0.0,1200.0
Q2,B4,2025-04-05,1260.9845240330972,8947.196369668127,0.0,8947.196369668127,2708.671742858859,0.0,1200.0
Q2,B4,2025-04-06,1200.0,4424.210745902479,0.0,4424.210745902479,1216.1134292490333,0.0,1200.0
Q2,B4,2025-04-07,1206.0872803289806,4352.072328105578,0.0,4352.072328105578,1569.4045239412317,0.0,1200.0
Q2,B4,2025-04-08,1200.0,8903.466809870171,169.45553502621533,8734.011274843957,2049.4980066291246,80.737524405193,1200.0
Q2,B4,2025-04-09,1200.0,16083.067430424737,6506.102361239849,9576.965069184887,5149.359247527815,2763.7982247331042,1200.0
Q2,B4,2025-04-10,1200.0,7101.041897913045,315.7482622740307,6785.293635639015,1748.2955967700768,88.43986944959904,1200.0
Q2,B4,2025-04-11,1212.8625361769666,1274.457385608647,0.0,1274.457385608647,580.2276934190144,0.0,1200.0
Q2,B4,2025-04-12,1200.0,2929.897081218716,0.0,2929.897081218716,914.1935969822756,0.0,1200.0
Q2,B4,2025-04-13,1200.0,6980.111062649559,0.0,6980.111062649559,1840.8281154840759,0.0,1200.0
Q2,B4,2025-04-14,1202.5740491417714,3501.2982641432627,0.0,3501.2982641432627,956.2973707971918,0.0,1200.0
Q2,B4,2025-04-15,1224.4971851281098,5818.8781687493165,0.0,5818.8781687493165,1715.954595649726,0.0,1200.0
Q2,B4,2025-04-16,1237.942235281428,7528.682832512923,0.0,7528.682832512923,2327.311588046142,0.0,1200.0
Q2,B4,2025-04-17,1200.0,7367.911335427324,0.0,7367.911335427324,1989.871813272677,0.0,1200.0
Q2,B4,2025-04-18,1200.0,2553.8907388388448,0.0,2553.8907388388448,880.7531882637554,0.0,1200.0
Q2,B4,2025-04-19,1287.523936884199,1878.726814908286,4.422677308250566,1874.3041376000356,664.6221038960608,2.0604133744470374,1200.0
Q2,B4,2025-04-20,1200.0,6971.061373237446,0.0,6971.061373237446,1860.1841804651729,0.0,1200.0
Q2,B4,2025-04-21,1200.0,1189.03107617399,0.0,1189.03107617399,517.4176992664663,0.0,1200.0
Q2,B4,2025-04-22,1220.4995405700404,7503.50908479174,0.0,7503.50908479174,2556.6573206958037,0.0,1200.0
Q2,B4,2025-04-23,1200.0,5237.841664719362,0.0,5237.841664719362,1790.9270470195975,0.0,1200.0
Q2,B4,2025-04-24,1244.5959487345974,2411.845213213073,0.0,2411.845213213073,745.7084916123124,0.0,1200.0
Q2,B4,2025-04-25,1200.0,933.6224411665457,0.0,933.6224411665457,355.67709674826494,0.0,1200.0
Q2,B4,2025-04-26,1222.5182422807147,8681.163418760385,314.4724198024903,8366.690998957894,2395.167569103505,85.45147594064176,1200.0
Q2,B4,2025-04-27,1205.851168139625,12989.23979773004,3496.4581372193306,9492.781660510711,3034.3725466081974,815.080105359255,1200.0
Q2,B4,2025-04-28,1200.0,23341.25018037235,12341.380018912278,10999.870161460072,7594.557394539997,5237.5582721804285,1200.0
Q2,B4,2025-04-29,1226.3766213631102,5164.776870879591,1248.4420646970023,3916.334806182589,1249.765834088386,323.8695132796198,1200.0
Q2,B4,2025-04-30,1220.298630655015,6019.446339384402,0.0,6019.446339384402,2372.8854443146365,0.0,1200.0
Q2,B4,2025-05-01,1200.0,24829.085798985005,13834.98693763039,10994.098861354614,5489.349532245367,3007.987922903628,1200.0
Q2,B4,2025-05-02,1200.0,28747.231456602643,13467.486545732314,15279.74491087033,7052.0279526845625,3417.0766704168423,1200.0
Q2,B4,2025-05-03,1200.0,19945.687859916623,9820.021976038908,10125.665883877715,4597.2787843478045,2128.562107982455,1200.0
Q2,B4,2025-05-04,1200.0,16008.62413576258,10061.333232111458,5947.290903651123,3759.2970010252766,2134.5516641816603,1200.0
Q2,B4,2025-05-05,1200.0,23563.03925369886,10962.62784662324,12600.411407075619,5293.468371356657,2697.0541338217013,1200.0
Q2,B4,2025-05-06,1200.0,20376.842513644573,9594.496206194326,10782.346307450247,4668.440495219735,2302.0518124135124,1200.0
Q2,B4,2025-05-07,1200.0,21239.098004222647,7502.421400391226,13736.676603831422,4555.712072471401,1942.9861858700533,1200.0
Q2,B4,2025-05-08,1200.0,10209.62124700282,243.22893262499974,9966.392314377821,3044.158190880311,35.99924999999996,1200.0
Q2,B4,2025-05-09,1200.0,1349.9182040556193,0.0,1349.9182040556193,389.76279650621694,0.0,1200.0
Q2,B4,2025-05-10,1253.4361337534783,7380.538628729879,0.0,7380.538628729879,2058.6267895871947,0.0,1200.0
Q2,B4,2025-05-11,1231.8595497416377,9717.011788805137,347.00548273969866,9370.00630606544,3069.893259039582,52.3712755613988,1200.0
Q2,B4,2025-05-12,1200.0,3323.8937583873785,0.0,3323.8937583873785,1012.1254411930805,0.0,1200.0
Q2,B4,2025-05-13,1245.470703322684,1956.28214676349,0.0,1956.28214676349,516.40984390802,0.0,1200.0
Q2,B4,2025-05-14,1236.3184248774437,1700.2301490730974,0.0,1700.2301490730974,456.01239694697335,0.0,1200.0
Q2,B4,2025-05-15,1316.7961251352838,7246.175274044741,0.0,7246.175274044741,1920.384905583486,0.0,1200.0
Q2,B4,2025-05-16,1608.1075872460387,1142.7430176052947,0.0,1142.7430176052947,367.67430212545753,0.0,1200.0
Q2,B4,2025-05-17,1200.0,10767.695822450996,0.0,10767.695822450996,2953.3084327759143,0.0,1200.0
Q2,B4,2025-05-18,1200.0,8595.69848755484,0.0,8595.69848755484,2399.1593847635554,0.0,1200.0
Q2,B4,2025-05-19,1228.735894477659,2398.3636644847797,62.5840411670034,2335.7796233177764,498.7325621379265,9.279270689747705,1200.0
Q2,B4,2025-05-20,1200.0,10216.238325754603,0.0,10216.238325754603,3406.7823596821613,0.0,1200.0
Q2,B4,2025-05-21,1200.0,3303.876075941398,0.0,3303.876075941398,923.5708390491221,0.0,1200.0
Q2,B4,2025-05-22,1201.5704522241251,6797.331789579196,17.33336499999957,6779.998424579197,1584.4149728428076,2.5699999999999363,1200.0
Q2,B4,2025-05-23,1227.4684263504364,4635.9581890076115,0.0,4635.9581890076115,1323.9757963606048,0.0,1200.0
Q2,B4,2025-05-24,1257.74491409196,1571.1245010166126,0.0,1571.1245010166126,587.9162311959519,0.0,1200.0
Q2,B4,2025-05-25,1475.3869528539535,3472.862817169496,178.01678710452558,3294.8460300649704,700.5922581775874,45.58107766361807,1200.0
Q2,B4,2025-05-26,1282.1999924493712,12774.607469378421,1284.8591886450663,11489.748280733354,3916.0206015309514,596.5005898970852,1200.0
Q2,B4,2025-05-27,1220.4449565371829,646.4592053070362,0.0,646.4592053070362,257.6698904882933,0.0,1200.0
Q2,B4,2025-05-28,1234.1674337582815,11243.226281616384,0.0,11243.226281616384,3492.7651574564175,0.0,1200.0
Q2,B4,2025-05-29,1232.7365817918846,15287.605983713947,2393.003549071809,12894.602434642138,4011.35167699445,980.7962922311639,1200.0
Q2,B4,2025-05-30,1228.545058078015,8224.612644525385,0.0,8224.612644525385,2162.4428586423714,0.0,1200.0
Q2,B4,2025-05-31,1322.1829771678522,9142.696096844178,36.11616352384842,9106.57993332033,2669.9449111985264,16.912275122382777,1200.0
Q2,B4,2025-06-01,1200.0,67493.1061544194,49317.06549603117,18176.04065838822,18262.763420473668,16087.674207552132,1200.0
Q2,B4,2025-06-02,1200.0,58542.032073014234,35525.357903138916,23016.674169875318,14883.433457847575,11768.123632590308,1200.0
Q2,B4,2025-06-03,1200.0,44664.665974640884,23730.27399494376,20934.391979697124,10994.268076414144,8584.724186485717,1200.0
Q2,B4,2025-06-04,1200.0,38349.04749262378,13510.947262194079,24838.1002304297,10195.769686101276,5019.416144331191,1200.0
Q2,B4,2025-06-05,1200.0,36410.857695313374,4957.048094956497,31453.80960035688,8943.594202712691,2013.488545841628,1200.0
Q2,B4,2025-06-06,1200.0,41508.05031315127,7072.057941884894,34435.99237126637,10271.20166022322,1667.8581571546565,1200.0
Q2,B4,2025-06-07,1200.0,29373.905128469243,5373.841631923662,24000.063496545583,7734.300340042208,1970.3956250120282,1200.0
Q2,B4,2025-06-08,1200.0,852.3587970162812,0.0,852.3587970162812,244.5066179509491,0.0,1200.0
Q2,B4,2025-06-09,1451.2973218178995,3380.7061869625413,0.0,3380.7061869625413,897.3504926256268,0.0,1200.0
Q2,B4,2025-06-10,1292.0597569788636,3296.815932729367,0.0,3296.815932729367,715.3906146954946,0.0,1200.0
Q2,B4,2025-06-11,1430.8683455139512,17296.136403640965,0.0,17296.136403640965,3889.5654488414225,0.0,1200.0
Q2,B4,2025-06-12,1440.944405550494,2607.418775772739,0.0,2607.418775772739,652.9560161891816,0.0,1200.0
Q2,B4,2025-06-13,1678.7218637416925,637.1504775849605,0.0,637.1504775849605,195.80712886375738,0.0,1200.0
Q2,B4,2025-06-14,1529.7002422405994,2062.109645462317,0.0,2062.109645462317,954.6274655320329,0.0,1200.0
Q2,B4,2025-06-15,1525.6596920246093,155.62340866000824,0.0,155.62340866000824,70.79064851442838,0.0,1200.0
Q2,B4,2025-06-16,1522.9207802890433,2775.4989306931902,0.0,2775.4989306931902,764.5908009463374,0.0,1200.0
Q2,B4,2025-06-17,1661.2692941492824,8073.81307145917,0.0,8073.81307145917,1977.9260224933357,0.0,1200.0
Q2,B4,2025-06-18,1284.341016901664,1615.8949591706921,0.0,1615.8949591706921,429.52587252332864,0.0,1200.0
Q2,B4,2025-06-19,1487.499844753205,1667.7807734809153,0.0,1667.7807734809153,488.51558759617706,0.0,1200.0
Q2,B4,2025-06-20,1200.0,362.522853360043,0.0,362.522853360043,123.9471081730167,0.0,1200.0
Q2,B4,2025-06-21,1703.4101855918204,665.8353578714924,0.0,665.8353578714924,301.1129855688294,0.0,1200.0
Q2,B4,2025-06-22,1717.555096149389,4682.314666155985,0.0,4682.314666155985,1353.7754585352982,0.0,1200.0
Q2,B4,2025-06-23,1215.7687659162727,2225.422236126946,0.0,2225.422236126946,638.2949722471168,0.0,1200.0
Q2,B4,2025-06-24,1536.7846290836098,28458.429214859934,6146.599652823892,22311.829562036044,6837.021492505301,1739.9670307992487,1200.0
Q2,B4,2025-06-25,1546.7016014448504,5868.1714163063825,0.0,5868.1714163063825,1652.3004220073365,0.0,1200.0
Q2,B4,2025-06-26,1427.9465492237805,6399.521666682557,0.0,6399.521666682557,1419.426438704529,0.0,1200.0
Q2,B4,2025-06-27,1211.8160299524868,332.838500128158,0.0,332.838500128158,144.94665167870667,0.0,1200.0
Q2,B4,2025-06-28,1288.0090341581647,1966.5741384765993,0.0,1966.5741384765993,590.9967288395035,0.0,1200.0
Q2,B4,2025-06-29,1200.0,7603.3244563237,0.0,7603.3244563237,2386.9606733594,0.0,1200.0
Q2,B4,2025-06-30,1200.0,2471.6839337389,0.0,2471.6839337389,631.5953820558951,0.0,1200.0
Q2,B4,2025-07-01,1342.6343532535068,21274.310287184133,1124.4139443333288,20149.896342850803,5352.498766740071,298.27495639858796,1200.0
Q2,B4,2025-07-02,1200.0,21923.398533337986,509.8087059266181,21413.589827411368,5646.469907180972,82.2684277275124,1200.0
Q2,B4,2025-07-03,1200.0,38578.813370809556,6178.328498994174,32400.48487181538,9478.930773593975,1823.7083685578286,1200.0
Q2,B4,2025-07-04,1200.0,27761.628893792782,5309.870561244844,22451.75833254794,7065.991592203469,2277.4856999622125,1200.0
Q2,B4,2025-07-05,1200.0,35055.54415052663,13830.377015034413,21225.167135492215,9189.050218085416,4733.199247823005,1200.0
Q2,B4,2025-07-06,1200.0,60068.69952857384,39365.79050533332,20702.909023240514,15505.45741090899,12722.540509226634,1200.0
Q2,B4,2025-07-07,1200.0,19041.685254466152,94.7966883029089,18946.888566163245,4966.304654088834,14.072098018690554,1200.0
Q2,B4,2025-07-08,1200.0,2273.2000298759626,0.0,2273.2000298759626,574.5763653900881,0.0,1200.0
Q2,B4,2025-07-09,1594.4164670918635,1067.4065203756982,0.0,1067.4065203756982,289.19762964153864,0.0,1200.0
Q2,B4,2025-07-10,1761.6517226275378,1054.5292132533048,0.0,1054.5292132533048,307.1189321188532,0.0,1200.0
Q2,B4,2025-07-11,1269.08105637089,1851.1981602022124,0.0,1851.1981602022124,672.4986555677574,0.0,1200.0
Q2,B4,2025-07-12,1897.633678907883,1050.133030804422,0.0,1050.133030804422,305.13311567431913,0.0,1200.0
Q2,B4,2025-07-13,1372.303147880645,434.98489870505665,94.412524294339,340.57237441071766,86.10404367306825,14.042057113276996,1200.0
Q2,B4,2025-07-14,1324.1651085838714,93.90714036635924,0.0,93.90714036635924,17.48410731080976,0.0,1200.0
Q2,B4,2025-07-15,1530.2800630211225,345.097601709712,0.0,345.097601709712,97.78377031636094,0.0,1200.0
Q2,B4,2025-07-16,1849.7240134095168,1763.4755091252728,0.0,1763.4755091252728,504.5415177277904,0.0,1200.0
Q2,B4,2025-07-17,1427.8197496428047,8420.075973814444,0.0,8420.075973814444,1887.2170281590465,0.0,1200.0
Q2,B4,2025-07-18,1482.15158510397,1691.2590892332366,0.0,1691.2590892332366,544.4285120649514,0.0,1200.0
Q2,B4,2025-07-19,1648.8868728025768,1490.4088098142668,0.0,1490.4088098142668,505.521680649577,0.0,1200.0
Q2,B4,2025-07-20,1302.347176174189,4596.164462720294,0.0,4596.164462720294,1345.971182408333,0.0,1200.0
Q2,B4,2025-07-21,1356.2336665419466,1240.535431097302,0.0,1240.535431097302,332.09493030522714,0.0,1200.0
Q2,B4,2025-07-22,1851.222283941112,3007.681792905369,0.0,3007.681792905369,832.2447181644402,0.0,1200.0
Q2,B4,2025-07-23,1476.8011001228267,2411.3610058529266,0.0,2411.3610058529266,611.4080400649921,0.0,1200.0
Q2,B4,2025-07-24,1471.1877647882889,7818.804675624456,0.0,7818.804675624456,2083.5912199062354,0.0,1200.0
Q2,B4,2025-07-25,1439.942628903387,146.98158131925913,0.0,146.98158131925913,67.71738908559777,0.0,1200.0
Q2,B4,2025-07-26,1638.6393502890987,1400.568320508612,0.0,1400.568320508612,634.33298155944,0.0,1200.0
Q2,B4,2025-07-27,1438.5716015915198,11510.135578499567,142.48486560062116,11367.650712898945,2649.73904074229,65.58508563854879,1200.0
Q2,B4,2025-07-28,1253.775410218046,10927.587421420256,0.0,10927.587421420256,2877.2680219584263,0.0,1200.0
Q2,B4,2025-07-29,1734.218712910785,1353.6275600615588,0.0,1353.6275600615588,290.99179300333424,0.0,1200.0
Q2,B4,2025-07-30,1483.0615643038998,4670.116444810295,0.0,4670.116444810295,1067.407017511736,0.0,1200.0
Q2,B4,2025-07-31,1635.2167516921793,9266.47885982402,0.0,9266.47885982402,2316.794860839392,0.0,1200.0
Q2,B4,2025-08-01,1200.0,361.5868224226301,0.0,361.5868224226301,168.1408148907836,0.0,1200.0
Q2,B4,2025-08-02,1435.1817687117718,0.0,0.0,0.0,0.0,0.0,1200.0
Q2,B4,2025-08-03,1399.7312690347808,3907.1729530573307,0.0,3907.1729530573307,797.2227882096847,0.0,1200.0
Q2,B4,2025-08-04,1200.0,593.8277351868821,0.0,593.8277351868821,122.75564193938763,0.0,1200.0
Q2,B4,2025-08-05,1354.172543391983,269.61398741790924,0.0,269.61398741790924,102.47509125311305,0.0,1200.0
Q2,B4,2025-08-06,1690.515182367716,10920.244184148412,0.0,10920.244184148412,3054.88280665215,0.0,1200.0
Q2,B4,2025-08-07,1574.344303173389,2245.523497584267,0.0,2245.523497584267,607.7337144567708,0.0,1200.0
Q2,B4,2025-08-08,1223.058034726834,1120.1444916212697,0.0,1120.1444916212697,249.5677359456993,0.0,1200.0
Q2,B4,2025-08-09,1459.6448927007457,3366.0163419903574,0.0,3366.0163419903574,949.9036142433017,0.0,1200.0
Q2,B4,2025-08-10,1321.1641551679886,9477.814708953465,0.0,9477.814708953465,2966.879218372792,0.0,1200.0
Q2,B4,2025-08-11,1277.040947966564,28.7308006493607,0.0,28.7308006493607,13.561860112985933,0.0,1200.0
Q2,B4,2025-08-12,1249.8160514357055,9127.07081265984,644.9262536173236,8482.144559042517,2843.2787328545373,313.60381892405724,1200.0
Q2,B4,2025-08-13,1214.7360017091437,4653.093511200423,1.1697011959438852,4651.923810004479,1749.300221752474,0.17350755706354448,1200.0
Q2,B4,2025-08-14,1236.757359233056,13336.6147421703,0.0,13336.6147421703,3030.1877297427263,0.0,1200.0
Q2,B4,2025-08-15,1200.0,1802.5543044002254,0.0,1802.5543044002254,539.0512855712502,0.0,1200.0
Q2,B4,2025-08-16,1290.729767112345,3381.873923948059,0.0,3381.873923948059,1005.0898320387516,0.0,1200.0
Q2,B4,2025-08-17,1247.1892723446276,10256.947928797148,56.463542535799256,10200.484386261349,2443.480619945064,8.399188179367684,1200.0
Q2,B4,2025-08-18,1225.6829507314533,4745.626691193291,0.0,4745.626691193291,1140.9909578639772,0.0,1200.0
Q2,B4,2025-08-19,1432.9960465897725,2507.927937322429,125.97397778994514,2381.953959532484,805.0845973897763,18.669942380106363,1200.0
Q2,B4,2025-08-20,1363.70025354459,23224.224317777454,9193.153185651365,14031.07113212609,6492.7523150970355,3866.5446894614756,1200.0
Q2,B4,2025-08-21,1200.0,6603.880725414495,236.4998243216606,6367.380901092834,2170.4307281682304,105.39361505571037,1200.0
Q2,B4,2025-08-22,1200.0,5682.843859338631,0.0,5682.843859338631,1564.88899434206,0.0,1200.0
Q2,B4,2025-08-23,1200.0,1661.055620441499,0.0,1661.055620441499,475.8547463262079,0.0,1200.0
Q2,B4,2025-08-24,1200.0,11121.11272865493,0.0,11121.11272865493,2716.3046263425426,0.0,1200.0
Q2,B4,2025-08-25,1211.8479118815735,14360.891035375305,3728.942716002862,10631.948319372443,4600.792886253288,1664.7823821123877,1200.0
Q2,B4,2025-08-26,1573.4936755318731,2121.394037716206,0.0,2121.394037716206,447.8240428855395,0.0,1200.0
Q2,B4,2025-08-27,1742.8449570130222,8255.12643190584,0.0,8255.12643190584,1931.1865939991728,0.0,1200.0
Q2,B4,2025-08-28,1235.4433377508567,17638.19960987834,5497.937544077616,12140.262065800722,5816.342225845829,2511.3518481217457,1200.0
Q2,B4,2025-08-29,1265.0406535517864,1882.783289714565,0.0,1882.783289714565,473.61860731795883,0.0,1200.0
Q2,B4,2025-08-30,1531.576254628294,1636.2211045368404,0.0,1636.2211045368404,546.1951480252766,0.0,1200.0
Q2,B4,2025-08-31,1200.6658218699235,6373.33523380467,0.0,6373.33523380467,1950.6354360047458,0.0,1200.0
Q2,B4,2025-09-01,1275.012554293193,317.0824651701358,0.0,317.0824651701358,136.02851358650184,0.0,1200.0
Q2,B4,2025-09-02,3349.7245055786507,3050.0854934651247,0.0,3050.0854934651247,655.0084125031901,0.0,1200.0
Q2,B4,2025-09-03,3005.695794718933,189.57778105678187,0.0,189.57778105678187,49.975356959592645,0.0,1200.0
Q2,B4,2025-09-04,3047.4932270373806,1867.7160414740695,0.0,1867.7160414740695,438.30882281788206,0.0,1200.0
Q2,B4,2025-09-05,2416.885966850883,588.6026882179884,0.0,588.6026882179884,252.56215562114187,0.0,1200.0
Q2,B4,2025-09-06,3080.146610277976,1400.8452265982055,0.0,1400.8452265982055,359.50513052141144,0.0,1200.0
Q2,B4,2025-09-07,2643.753181092024,3271.523751832935,0.0,3271.523751832935,1046.6290520864134,0.0,1200.0
Q2,B4,2025-09-08,2156.8118641275014,29203.35497258015,20475.125809149267,8728.229163430882,8298.043396909403,6277.690876265741,1200.0
Q2,B4,2025-09-09,1200.0,14176.86275197734,7072.019687717172,7104.843064260168,3608.8823891244597,1533.618290133933,1200.0
Q2,B4,2025-09-10,1200.0,32922.163025511094,18123.777296949942,14798.385728561152,8756.994350242821,6851.092450135719,1200.0
Q2,B4,2025-09-11,1200.0,16054.123639700454,6559.6869961755365,9494.436643524918,3999.861523146308,1796.057449440346,1200.0
Q2,B4,2025-09-12,1200.0,9626.921159817033,5920.3087488372985,3706.6124109797347,2948.9862160225966,2352.198544799574,1200.0
Q2,B4,2025-09-13,1200.0,12152.25383244055,6524.727815934747,5627.526016505803,3057.233142559011,1966.3061024158844,1200.0
Q2,B4,2025-09-14,1200.0,27597.499500202754,13046.672335760695,14550.827164442058,7244.553744182898,3934.0924006497644,1200.0
