policy,date,plan_cost_yuan,emergency_cost_yuan,total_cost_yuan,emergency_purchase_kwh,remaining_energy_kwh,charge_kwh,discharge_kwh,soc_min_kwh,soc_max_kwh,terminal_soc_kwh
B4,2025-06-21,17683.419180385725,600.9553193116144,18284.37449969734,299.2248480932939,14313.98319248048,13956.021733604059,11773.410504048636,1200.0,10397.14208082954,1259.3289802284755
B4,2025-06-22,54639.00621519917,5853.2804446424925,60492.28665984166,1561.3384857870349,10262.71586340661,20179.14065232319,16398.50001058741,1200.0,9334.659337538027,1200.0
B4,2025-06-23,55039.68892898797,2152.9164917323415,57192.60542072031,610.3354151711378,10250.546876003556,19127.070388559805,15184.549758088093,1200.0,9461.31177151497,1542.6413962726092
B4,2025-06-24,56507.101109005445,33292.58018393506,89799.6812929405,7097.1191771703725,7404.702369869292,18743.508395850124,15317.902083724273,1200.0,9549.404018516932,1391.9077483996389
B4,2025-06-25,54085.30284807464,8339.753120819458,62425.0559688941,2190.716960200859,7308.256650715502,17733.935095610264,14444.742938395231,1200.0,9352.19095213176,1302.7349584541755
B4,2025-06-26,56655.42574324692,6739.79306872325,63395.21881197017,1436.618932015743,13998.135549265817,16921.91554293742,13799.213052388068,1200.0,9578.2569056336,1200.0
B4,2025-06-27,18903.009237659917,639.0294810774263,19542.038718737345,249.1663199004501,15756.261734268826,12407.443797028176,9945.112687462624,1200.0,9580.72600847578,1316.5742090335534
B4,2025-06-28,16864.527580082522,1373.029877248462,18237.557457330986,482.2033942201846,10680.753955496046,13442.08018808465,10975.031322122619,1200.0,10254.366305932626,1219.9671315068288
B4,2025-06-29,52975.81072954662,8227.631229535367,61203.44195908198,2277.9678749553464,6578.1519883352275,18034.856007034097,14626.203784053767,1200.0,9831.95356064709,1200.0
B4,2025-06-30,60044.960908017936,4169.902326829788,64214.863234847726,1036.3396728823582,14850.417847890776,17480.23840078148,14158.993104633,1200.0,9463.896301008132,1200.0
B4,2025-07-01,65556.18719254916,23890.139891747458,89446.32708429662,4851.6950280634555,10407.297935735258,17020.91584265391,13786.941832549674,1200.0,9366.507843667488,1200.0
B4,2025-07-02,63687.70566398216,23285.622760314636,86973.32842429681,4565.0125356803965,14451.65956158837,14833.70456352114,12015.300696452121,1200.0,9249.830156387115,1200.0
B4,2025-07-03,61979.973928608924,42732.844616483184,104712.81854509212,8444.721397157722,7421.857997091136,16401.38303312368,13285.120256830181,1200.0,9014.72747164117,1200.0
B4,2025-07-04,23118.87032981411,27127.12246611019,50245.9927959243,7148.650746219034,16077.960549865458,10657.609751730188,8632.663898901452,1200.0,9002.98956992797,1200.0
B4,2025-07-05,20922.145417074207,32351.145671880608,53273.291088954815,9064.422705308143,15383.221720856185,12971.72939083532,10507.100806576611,1200.0,9521.114470238095,1200.0
B4,2025-07-06,53547.855506414126,71484.57071354584,125032.42621995998,15691.936916810419,3814.6906623581112,19572.25643112746,15853.527709213242,1200.0,9261.835248634234,1200.0
B4,2025-07-07,61090.19425846867,20335.781156031942,81425.97541450062,4207.2047564892555,9897.513268199522,16330.883032169453,13228.015256057257,1200.0,9174.84879342913,1200.0
B4,2025-07-08,72214.41870658447,2495.8774065354855,74710.29611311996,631.1540514134913,16290.700994860512,17598.016940742113,13899.418901618435,1200.0,9378.06878581987,1594.4164670918635
B4,2025-07-09,73708.16537142843,1449.7451083923374,75157.91047982077,374.61121693819615,20041.13857460149,15631.626327850654,12537.515532790056,1594.4164670918635,9376.908715431991,1732.3073479462792
B4,2025-07-10,70991.10015336821,1610.3943115287625,72601.49446489697,466.36315783955695,17941.14862693226,16427.863514096545,13716.632542458468,1200.0,9356.075506661286,1276.68168567932
B4,2025-07-11,32159.97455981336,1454.0511871205117,33614.025746933876,620.9698546346176,18174.829780508302,11785.787879795627,9014.56402048428,1200.0,9409.947372529788,1867.708532512853
B4,2025-07-12,26659.4397912361,765.6049586293008,27425.0447498654,248.1853530233718,12521.511887530785,13196.223826891619,11263.882966921712,1200.0,9978.84065931527,1228.8844579134063
B4,2025-07-13,60487.24135873631,636.3937929062184,61123.635151642535,113.08164668804987,10925.973464352983,17800.398268399866,14309.97922060777,1207.62707540891,10543.967305004251,1349.265987686868
B4,2025-07-14,72282.31490623819,882.8817228957516,73165.19662913393,142.93436991148008,22436.266421717628,15758.216839743516,12898.495029110432,1200.0,9425.763834013203,1200.0
B4,2025-07-15,70995.24659373556,1105.981000945503,72101.22759468106,317.93543895535174,19509.104858643754,16624.315714107204,13446.17500262018,1200.0,9249.84439613234,1221.6896953407252
B4,2025-07-16,69495.62542011461,1691.0648010199575,71186.69022113457,468.28174575401204,17196.806622218013,16130.88573881966,12880.50039957205,1221.6896953407252,9410.673739333648,1427.8197496428031
B4,2025-07-17,67807.52589053272,10508.980516639842,78316.50640717256,2206.4215250906927,17165.52459241603,16612.16663465393,13660.892748748207,1200.0,9380.226036019714,1200.0
B4,2025-07-18,26935.010317665852,1209.9913876845533,28145.001705350405,515.8550758239692,12736.771528069192,12517.151531465977,9734.894554965122,1200.0,10022.991042586498,1648.8868728025768
B4,2025-07-19,27173.092416715306,1679.524767891035,28852.61718460634,632.3731092688186,17768.073119066805,14235.828443905893,11935.019225086093,1200.0,9837.549438691123,1200.0
B4,2025-07-20,59448.7331948928,4922.176600329681,64370.90979522248,1345.2178158022646,6965.049212765566,18584.973732176073,14980.184697484246,1200.0,10489.638396272305,1281.8266950870766
B4,2025-07-21,70953.99429141321,1916.6426847860914,72870.63697619931,487.4617176916856,15784.465908161248,15913.246562907725,12377.273685986627,1258.4558507470604,9352.81145460811,1851.2222839411136
B4,2025-07-22,66458.20860988308,3556.9490507427404,70015.15766062582,940.5309966999855,12939.070071714203,16834.8300214687,14222.31237293665,1200.0,9388.830266446328,1200.0
B4,2025-07-23,70890.87195639973,2609.1220401580463,73499.99399655777,625.252146346276,17275.33210682247,17255.944147049217,13733.245770800413,1200.0,9346.287212892626,1471.1877647882866
B4,2025-07-24,68129.16358919663,9501.96379751251,77631.12738670914,2224.1412575049394,16304.138406058399,16210.315677851278,13158.476321355945,1422.733730157656,9341.518818182212,1439.9426289033856
B4,2025-07-25,28932.760883899333,271.11454692678274,29203.875430826116,131.3294964776019,20657.65579967301,12227.881006708623,9725.756566186841,1200.0,9458.721880944417,1638.6393502890987
B4,2025-07-26,24393.219882979753,944.8767747560951,25338.09665773585,544.3140455889782,12519.072932399184,18131.87187877367,15018.531564083758,1208.1585726231965,10565.18210099914,1270.066747759005
B4,2025-07-27,61838.416988752746,13050.956034128234,74889.37302288097,2859.510080343684,10122.265142519353,18104.270729301934,14727.519363717673,1200.0,10178.108872296276,1200.0
B4,2025-07-28,68392.72783041403,12724.296683765486,81117.02451417952,2946.1834761727237,12474.397123356985,17683.063725878023,14323.281617961195,1200.0,9399.70244361801,1200.0
B4,2025-07-29,67774.51313848174,2941.878064770522,70716.39120325225,580.1225305165095,11738.363625699896,18915.977586459157,15057.532231023059,1200.0,9620.04181640239,1493.788460009845
B4,2025-07-30,64648.329643532204,5761.567127841209,70409.89677137342,1237.5079558799594,8465.794887682987,17100.700205194204,13724.281703693201,1237.5549064950535,9326.375999622876,1635.2167516921795
B4,2025-07-31,62844.74046511928,10695.225843756003,73539.96630887529,2257.9531620632856,9217.91282825447,18165.15805864465,15105.473104025126,1200.0,9592.028340121416,1200.0
B4,2025-08-01,28463.380114096733,690.3189505770868,29153.69906467382,311.3842419501502,25894.243863631604,12856.992404533532,10408.761850843346,1200.0,9543.31920029666,1206.0022186986823
B4,2025-08-02,27534.21237380395,524.1400216662345,28058.352395470185,199.44963916551404,24930.386652739944,13142.481894245522,10650.81233116769,1200.0,9620.182743983676,1200.0
B4,2025-08-03,55717.11937162795,5076.246522422446,60793.3658940504,935.9528445308821,11995.555018531584,18204.468356473983,14745.619368743924,1200.0,9686.15793672248,1200.0
B4,2025-08-04,55955.46967441961,1097.2658234578576,57052.73549787747,292.4028494107532,7989.7600941143,17734.34705330449,14224.185062340515,1204.858659008802,10050.277431190252,1356.262278706802
B4,2025-08-05,58817.562016698685,194.70374129277616,59012.26575799147,49.25125362969623,10927.795710882923,17975.779180138215,14259.553522617134,1356.262278706802,9660.928707301264,1690.515182367714
B4,2025-08-06,58632.048910176956,12393.012313216046,71025.061223393,2963.805374190841,10077.473265381079,17771.545825128207,14541.116361948894,1528.1104672621043,9438.4864249831,1528.1104672621043
B4,2025-08-07,51345.66912168736,1717.9816339685503,53063.65075565591,481.3114009895489,2842.4055378981084,19116.62832834761,15759.016135243308,1200.0,10721.263006738383,1223.058034726834
B4,2025-08-08,24642.8819623973,908.9878276464415,25551.86979004374,260.2559481291578,25262.690663257945,13303.354219524772,10562.778591482256,1200.0,9725.918987429932,1459.6561750966198
B4,2025-08-09,23320.321177844322,2779.268438344328,26099.58961618865,1034.2821443323965,20604.950148551798,14852.029564613074,12216.060028673555,1200.0,9866.929093943432,1253.0827513888785
B4,2025-08-10,52530.96455177452,10209.30750599579,62740.272057770315,3044.4188019519147,4931.799346331109,17896.308340521507,14505.330984140162,1200.0,10512.5327032151,1242.725831035829
B4,2025-08-11,52637.71602351557,847.9663481683692,53485.682371683935,209.04248429250822,4142.4185283967145,20131.91153802988,16345.301593736445,1200.0,10677.402257385276,1200.0
B4,2025-08-12,55767.90528106885,11256.378544301613,67024.28382537047,3147.5590862934537,5751.131499034393,16923.860335764915,13603.240145008054,1200.0,9563.527709595828,1316.76302995725
B4,2025-08-13,56628.55858533047,4158.248150595965,60786.80673592644,1464.5244693485488,8490.904330673582,16905.661899986662,13763.52932581191,1211.992723273292,9669.318006830292,1239.04837793201
B4,2025-08-14,55648.1610315565,14351.273040150061,69999.43407170656,3127.5156334633393,9032.479969515114,17562.773876649284,14260.990380224732,1200.0,9377.69596486516,1200.0
B4,2025-08-15,26541.269960488695,1196.8931199464555,27738.16308043515,465.4037942227851,27238.710856679365,11891.849699315218,9581.359261456366,1200.0,9480.625239163272,1256.7099944321794
B4,2025-08-16,22167.29723305381,2287.813250395763,24455.110483449575,981.9752876522749,21282.113345501322,16086.709876883133,13057.942834033865,1200.0,10492.633003921554,1225.923512478262
B4,2025-08-17,50667.866072367426,11524.791838664141,62192.657911031565,2581.5841615807235,5539.468951285409,18644.938529501538,15125.73137012668,1200.0,10245.851055328032,1200.0
B4,2025-08-18,56600.33704462891,5450.589511337318,62050.92655596623,1238.2455175631478,9008.846542414056,17980.565333236485,14354.561477990763,1200.0,9617.652164407848,1432.996046589771
B4,2025-08-19,52492.27002572245,3509.860022662123,56002.13004838458,1187.2477017283952,4440.494510272906,18594.77428315149,15186.408486327802,1200.0,10800.0,1294.505694395214
B4,2025-08-20,54491.45014263672,24861.955996457164,79353.40613909389,6646.146747244895,4725.97189117341,17798.507247678353,14501.845995575157,1200.0,9850.618437014033,1200.0
B4,2025-08-21,52030.1328116406,7424.384981588649,59454.51779322925,2342.852433176538,4276.411717550448,19006.086901285464,15394.930390041227,1200.0,10800.0,1200.0
B4,2025-08-22,25062.48189046811,4454.367820894869,29516.849711362975,1596.8991795376492,21534.3075164194,12098.346623701116,9799.660765197907,1200.0,9593.680693563208,1200.0
B4,2025-08-23,22570.112507583268,1386.793751905219,23956.906259488485,488.83537334913757,16313.590415095534,14167.684145247002,11475.824157650075,1200.0,10331.235772718506,1200.0
B4,2025-08-24,52931.44069793336,11723.269156255119,64654.70985418848,2671.265278493897,7811.700414254908,18243.569921844064,14740.509920655884,1200.0,10277.804855682614,1240.868573375346
B4,2025-08-25,55335.739270569204,15853.343597867206,71189.08286843641,4660.761087133171,3603.1214003184605,18376.449885147125,14614.514865949352,1240.868573375346,10104.534211078168,1541.323618952925
B4,2025-08-26,54064.47279264,2302.6864348097547,56367.15922744975,446.0021747521813,5730.827443408516,19872.202107937836,15874.152326444686,1200.0,10763.21243535074,1788.3584867140034
B4,2025-08-27,53474.97229264964,8819.01526291398,62293.987555563624,2349.2035370792214,4341.532597620755,19886.64386456598,16603.33079995202,1200.0,10763.216311228383,1238.1926315433775
B4,2025-08-28,54749.244356480674,19752.724707449397,74501.96906393007,5973.364231651243,4758.451954564991,17070.240998802117,13802.731989222148,1200.0,9434.268133703965,1265.0406535517864
B4,2025-08-29,26034.166306733947,1506.3868079650385,27540.553114698985,473.61860731795883,20251.58635563775,14096.526933716958,11178.304775341874,1200.0,9791.535275875134,1531.576254628294
B4,2025-08-30,23374.1738798216,1374.2056762638904,24748.37955608549,522.059011531276,21572.458038674136,16051.27351235698,13299.350934491686,1200.665821869923,10404.62352331785,1200.665821869923
B4,2025-08-31,51905.01546612205,7211.082124766773,59116.09759088883,2031.0239953990244,3892.3539639993905,19382.855082954182,15658.233535854228,1200.0,10409.352053605382,1247.19813446843
B4,2025-09-01,49028.62682501667,351.8109725321099,49380.43779754878,154.4453025079764,16883.421364118487,17333.80737393315,12049.78121648853,1247.19813446843,10800.0,3458.9789749098936
B4,2025-09-02,45994.636053655115,3071.2413328131593,49065.87738646827,655.0084125031891,14549.592597906252,16589.47221387462,13825.574830409918,1200.0,10800.0,3027.754155830476
B4,2025-09-03,46468.19683656222,205.28513133836515,46673.48196790059,46.09523550878301,11501.182446316028,17580.48919944533,14242.211039079677,1565.7649150897346,10800.0,3025.515503020515
B4,2025-09-04,44956.50484526115,1602.4175919411427,46558.922437202295,363.42925068559737,12168.508358888805,18070.697404239792,14855.640245052491,1200.0,10800.0,2782.8762278891186
B4,2025-09-05,17611.031992480603,168.92246351718046,17779.954455997784,172.7146049795059,28707.204121570005,12986.197188658485,11465.38704729065,1610.4536195290443,10800.0,1731.134756247696
B4,2025-09-06,20516.062842415893,1092.9357904244941,21608.998632840387,371.92828668587316,32014.154254272747,13058.73157788887,10954.485729863572,1200.0,9572.654042910051,1312.3423653881584
B4,2025-09-07,43362.77470719768,3464.9146729493705,46827.68938014705,1084.7743197967034,9820.607195240722,18976.598044033988,15266.298050049238,1200.0,10295.383726057607,1428.727216075147
B4,2025-09-08,35966.62218894657,31065.081567439058,67031.70375638563,8191.296158804676,1982.6295272912175,20429.426787402514,16753.690192263668,1199.9999999999998,10415.748801224152,1200.0
B4,2025-09-09,37040.2903838012,14720.717904341444,51761.00828814264,3649.424593916552,5315.943291245103,19675.986371007682,15937.548960516222,1200.0,10646.00654236864,1200.0
B4,2025-09-10,37943.20077381049,33887.22479875185,71830.42557256234,8778.481723582026,2499.4722429457465,20528.341929905793,16627.956963223693,1200.0,10450.586788126117,1200.0
B4,2025-09-11,37442.67776173371,16707.3775033153,54150.055265049006,4115.155426626291,6282.130830333069,19276.867340798424,15614.262546046719,1199.9999999999995,10175.640391033425,1200.0
B4,2025-09-12,12740.782935132194,7866.274742146174,20607.057677278368,2911.1710635482627,17765.69757823204,16409.19520260011,13289.293211414571,1200.0,10570.520163919742,1202.3943363239143
B4,2025-09-13,12696.99594286624,9791.698260783205,22488.694203649444,3067.652254866145,21917.16961568747,15868.37291893462,12855.536967028562,1200.0,10540.234497134212,1200.0
B4,2025-09-14,38050.432466925995,29343.255206718757,67393.68767364474,7659.384705936631,4032.4030798847825,18778.387270422918,15210.49368904257,1200.0,10164.34741225279,1200.0
B4,2025-09-15,41127.480783967236,9496.946926202916,50624.42771017015,2264.729198999789,7333.770536817073,19165.03822086911,15518.61462871493,1200.0,10230.614641917304,1205.6292557656152
B4,2025-09-16,41649.4792112436,13600.290067612164,55249.76927885576,3997.9992351338647,4462.933113465562,18618.776686164616,15086.275445982388,1200.0,9996.098009984556,1200.0
B4,2025-09-17,40637.39872526991,14334.783081448442,54972.18180671835,3682.7220361343443,3017.7537037509205,18836.947225651882,15257.927252778025,1200.0,10083.370478960138,1200.0
B4,2025-09-18,39460.00989309005,18964.27794588207,58424.28783897212,4693.953140311342,4540.891447284405,19616.16082661568,15889.090269558701,1200.0,10178.506177372885,1200.0
B4,2025-09-19,14555.24368488556,7104.184094218323,21659.427779103884,2490.757428729852,16189.27858272209,15778.157565598925,12780.30762813513,1200.0,10131.521418076629,1200.0
B4,2025-09-20,15101.676348078072,12560.511988216454,27662.188336294526,4035.037095670961,18951.917186909424,14491.092737348918,11737.785117252619,1200.0,9346.6843094709,1200.0
B4,2025-09-21,42170.154150800234,12849.918380644378,55020.07253144461,3160.857325383345,5176.418558076473,17937.080995106582,14510.202450567998,1200.0,9134.75808402064,1220.9257282981475
B4,2025-09-22,44739.40476059231,9225.195324873388,53964.6000854657,2458.616929121728,6279.020194150015,18129.466934528707,14703.70137243659,1199.9999999999998,9963.585673257525,1200.0
B4,2025-09-23,44225.64884613704,11449.978322266154,55675.627168403196,2534.0832150422902,5081.231393123831,18683.015305548513,15097.684904258827,1200.0,10052.863650225576,1239.5083258171896
B4,2025-09-24,43381.09927015099,11659.84525189196,55040.944522042955,3030.920467386433,5638.239138284794,19233.755832352883,15614.899717441307,1200.0,10020.291563044884,1200.0
B4,2025-09-25,43016.41665562609,12912.689679415105,55929.10633504119,3502.8383131510564,5869.345439264787,20606.956378267358,16691.63466639656,1200.0,10039.19891803591,1200.0
B4,2025-09-26,15113.533968468306,3032.705186749366,18146.23915521767,1255.5903807458221,15015.323774327962,15727.989879003067,12739.671801992492,1200.0,10065.593388629615,1200.0
B4,2025-09-27,14644.007898384756,16317.14883193963,30961.156730324386,5559.844243609979,17604.509284298318,15791.909187969173,12791.446442255032,1200.0,10173.526322352252,1200.0
B4,2025-09-28,44790.41581271449,17270.06943770206,62060.48525041655,4153.889650892314,4877.737821557063,17195.036672859842,13927.979705016469,1200.0,9114.634918706588,1200.0
B4,2025-09-29,46925.36604340969,6449.060491493146,53374.426534902836,1470.6473722311066,6514.088633390063,19654.13779921408,15919.851617363405,1200.0,10142.823816264116,1200.0
B4,2025-09-30,46461.32095132603,12662.576354764407,59123.89730609043,3206.6304779084135,4739.206567564772,22464.249544099224,18196.042130720376,1200.0,9965.163686234311,1200.0
B4,2025-10-01,44887.79029216612,240.82139462955513,45128.61168679568,102.39109243021511,19282.445133605463,18206.87368881781,14704.66731346373,1206.2664453138568,9908.792874030702,1247.6670827541093
B4,2025-10-02,42509.88235738365,1434.887313052313,43944.76967043596,645.9775753650051,12994.188320063595,18793.280007932626,14786.173868637487,1247.6670827541093,9944.59611779678,1732.537013629595
B4,2025-10-03,14003.772366152087,531.2447651236042,14535.01713127569,308.39971644607994,23491.541015541923,16427.360171975684,13447.035610252931,1415.8579310869302,10144.06041787168,1576.0104903488968
B4,2025-10-04,15728.198611509442,2133.243490924642,17861.442102434085,785.2560803293164,20407.399685164117,14470.824484889068,11894.074969748259,1200.0,9569.18513661106,1384.1136714732145
B4,2025-10-05,42143.71656329877,2057.075928403179,44200.79249170194,776.0331735478742,8568.322629791735,18764.51941898821,15316.807384073943,1200.0,9695.74265706121,1253.50627736933
B4,2025-10-06,43985.63135283037,3202.3750546562587,47188.00640748663,1283.492767777668,7801.464228674025,19417.073019434003,15744.453925720854,1235.0342996145312,10004.837110128326,1235.0342996145314
B4,2025-10-07,43055.04271676081,5803.901148371468,48858.94386513227,1566.9314082162277,7868.3959639346585,19054.037680093188,15374.610267812754,1200.0,9903.529682130931,1300.7679141286726
B4,2025-10-08,38554.5383655992,12746.090552727801,51300.628918327,3444.4633553959493,4885.3902402587855,20316.962583131957,16547.430815052685,1200.0,9801.277725166852,1200.0
B4,2025-10-09,38242.34925966934,14316.08719392027,52558.43645358961,3235.6114246662833,5189.342396159709,19814.981831911045,16050.135283847947,1200.0,9786.411196495592,1200.0
B4,2025-10-10,12616.457653290827,5014.71456565898,17631.172218949807,1751.2540887646487,21106.899081285897,16601.978550251333,13447.602625703583,1200.0,9951.081433652402,1200.0
B4,2025-10-11,11612.225082752719,6171.555285408878,17783.780368161595,2023.029880085264,14402.460493213057,18823.066987149323,15246.684259590953,1200.0,10573.57036777283,1200.0
B4,2025-10-12,37022.75454219004,19000.61513341597,56023.369675606016,5195.304738945091,2864.760338041947,19902.977668705087,16121.411911651125,1199.9999999999998,9887.047023473851,1200.0
B4,2025-10-13,41780.17762183142,5189.010958300473,46969.18858013189,1289.2097493542085,7054.396651916604,19415.074955412085,15726.210713883787,1200.0,9880.4167970722,1200.0
B4,2025-10-14,40636.744105215774,16340.159901574683,56976.90400679046,3854.271770968073,4233.170529659203,20010.553601144715,16208.548416927217,1200.0,9948.789331155327,1200.0
B4,2025-10-15,41387.537205615095,17001.307899301955,58388.84510491705,4600.3384226672415,4355.235197163086,22205.550474459378,17986.495884312095,1200.0,9695.155562064932,1200.0
B4,2025-10-16,41480.48811314833,27345.882808052804,68826.37092120113,6600.02786769542,5413.25193709218,20871.804134803442,16906.16134919079,1200.0,9826.442059830017,1200.0
B4,2025-10-17,13848.634578131698,3173.607463970813,17022.24204210251,1267.3787917127424,15895.35209088384,17916.647963928823,14512.484850782344,1200.0,10076.628104593068,1200.0
B4,2025-10-18,13153.49684406928,5211.974988098395,18365.471832167674,2296.6786626027897,15414.929632388861,18417.68143145523,14918.321959478732,1200.0,10117.92438973678,1200.0
B4,2025-10-19,41068.71205836587,22843.648154218765,63912.36021258464,5330.658036710237,1881.0975623203235,21733.89647418485,17604.456144089723,1200.0,9953.716352170124,1200.0
B4,2025-10-20,45924.56737899879,9206.531700777476,55131.09907977627,1929.050936241687,5317.43788784351,20153.779366344254,16324.561286738845,1200.0,9885.745922963426,1200.0
B4,2025-10-21,47198.276649827036,11094.915964281712,58293.192614108746,2765.479519367866,5414.040718791601,18991.91500580803,15383.451154704506,1200.0,9670.372670942255,1200.0
B4,2025-10-22,46491.1451951518,17160.987328884235,63652.132524036046,3514.8224283880772,6565.213749304554,19477.293939219577,15776.608090767859,1200.0,9644.62707958145,1200.0
B4,2025-10-23,46069.786698335,9569.199216018518,55638.98591435352,2301.7387843794518,7523.953892267722,20658.384197259293,16733.291199780026,1200.0,9696.06869241535,1200.0
B4,2025-10-24,14501.217122730848,4372.683152645432,18873.90027537628,1424.4231608616913,14304.148535762522,15514.847366578373,12567.026366928481,1199.9999999999995,9918.162752455915,1200.0
B4,2025-10-25,14580.14573590284,5432.169297733627,20012.315033636467,1606.0095964459,13730.752873850295,16439.171068252217,13315.728565284295,1200.0,9682.034442444648,1200.0
B4,2025-10-26,45946.26874211179,5987.612801476981,51933.881543588774,1581.665858181789,3600.3836331378848,20479.34115606719,16588.266336414425,1200.0,9170.897362836546,1200.0
B4,2025-10-27,48240.018244893785,6320.0441720174285,54560.06241691121,1483.808951858412,9262.76054752015,20045.358043173124,16236.740014970232,1200.0,10003.220381829602,1200.0
B4,2025-10-28,47767.174195525404,8877.298833568346,56644.47302909375,1973.2879207401256,5464.397863595628,19340.081081422053,15665.465675951864,1200.0,9598.710262482247,1200.0
B4,2025-10-29,48494.47483605215,19100.39770649451,67594.87254254665,4377.89715391836,4952.324812650171,19843.129060790237,16072.934539240092,1200.0,9722.033348430536,1200.0
B4,2025-10-30,48167.90894192442,9609.999736744709,57777.908678669126,2191.068808598523,6839.267182034379,19686.49167497661,15946.058256731052,1200.0,9436.122910390162,1200.0
B4,2025-10-31,15005.411157554578,3865.5244367857777,18870.935594340357,1670.8855022506125,9971.866642847635,16947.98415256414,13727.867163576951,1200.0,9918.566694887408,1200.0
B4,2025-11-01,14052.122625572703,4759.599470308495,18811.7220958812,1962.759871658316,10454.842000956982,18428.09843179661,14926.759729755253,1200.0,10110.953181822098,1200.0
B4,2025-11-02,47226.93990882144,14697.567200684149,61924.50710950559,3150.072853529837,2837.216480305518,20209.693043330775,16369.851365097922,1199.9999999999998,10167.386691559985,1200.0
B4,2025-11-03,51493.130905477556,3618.05957745381,55111.190482931364,1153.5696028163325,4986.453661538365,20309.037735913582,16450.320566090006,1200.0,9941.80379179848,1200.0
B4,2025-11-04,50731.696270709355,3869.094644417272,54600.79091512663,716.0180872853196,6206.085487767886,18653.405264626752,15109.258264347665,1200.0,9865.495641826845,1200.0
B4,2025-11-05,51675.67037135029,5156.240246395462,56831.91061774574,1203.4168211658769,4730.913615585364,19732.45725276233,15983.29037473749,1200.0,9897.296553540336,1200.0
B4,2025-11-06,50811.221506969836,17449.823824629937,68261.04533159977,3682.456236093545,4520.153031562762,19234.220864802894,15579.718900490343,1200.0,9978.041227517551,1200.0
B4,2025-11-07,15131.751618401473,3790.3047813326752,18922.05639973415,1164.7398450243743,10506.760931301233,18042.91632820704,14614.762225847702,1199.9999999999998,10049.11664305283,1200.0
B4,2025-11-08,14415.665150325834,1793.120865291432,16208.786015617266,574.2621919575934,8397.139058112969,18225.45393990774,14762.617691325268,1200.0,10212.812180274685,1200.0
B4,2025-11-09,51202.32267127877,11106.436288351846,62308.75895963062,2730.1842847133867,3771.6007680112984,21661.907820189346,17546.145334353372,1200.0,10168.105264114283,1200.0
B4,2025-11-10,54286.141319487244,12690.844565880301,66976.98588536755,2802.2982650416216,4853.156616681275,21636.76732172596,17518.970436781394,1200.0,10117.6752463529,1207.5678820184835
B4,2025-11-11,53199.450165631366,4867.835638260586,58067.28580389195,1080.8042565671335,4588.860978688224,20885.651560913266,16924.18885815638,1200.0,10073.035566879327,1200.0
B4,2025-11-12,53669.62135141556,4297.709964741324,57967.33131615688,910.0716798645018,5475.903772534391,20007.059721313213,16205.718374263704,1200.0,9985.996176923069,1200.0
B4,2025-11-13,54180.023480285156,11638.421283900745,65818.4447641859,2737.5444923229034,5594.731257627566,18953.89006161072,15352.650949904679,1200.0,9656.583569641414,1200.0
B4,2025-11-14,15886.801510671517,3478.726594040022,19365.52810471154,1356.0774880227195,7990.244702738208,17753.32357165087,14380.192093037203,1200.0,10086.969100167344,1200.0
B4,2025-11-15,15054.155414605975,3803.098231847597,18857.253646453573,1196.0347072582917,5032.561280682831,19302.198192570435,15626.793369625604,1200.0,10439.55680169459,1208.8746292849517
B4,2025-11-16,55524.17207204952,8716.05409990642,64240.22617195595,1916.6826897469202,4636.897933929619,20984.337788284196,17005.300774866657,1200.0,9513.854772198052,1200.0
B4,2025-11-17,56237.34131789763,1554.1404976396334,57791.48181553726,484.7471888931351,6102.528792488968,20967.18121685009,16953.84837639568,1200.0,9999.401339459697,1232.8537880587712
B4,2025-11-18,56574.95279566298,8149.103732909379,64724.056528572364,2186.8322818003357,5382.452612653979,19755.546647513354,16031.56119373871,1200.0,9667.42392298405,1200.0
B4,2025-11-19,57772.046263716045,9576.28923585795,67348.335499574,2074.9080091433425,5372.64714389032,19911.50709112695,16128.320743812828,1200.0,9835.006564507998,1200.0
B4,2025-11-20,56037.84432103502,7660.440408919968,63698.28472995499,1791.1145514827633,4700.330664650688,19608.230784200572,15882.666935202462,1200.0,9945.84658377012,1200.0
B4,2025-11-21,16318.445952247957,2069.860496373865,18388.30644862182,1074.0704330101523,6642.864677780098,17686.869111500637,14325.603882767313,1200.0,10044.874484119056,1200.8445528313396
B4,2025-11-22,16031.05238627693,2653.7733312127716,18684.8257174897,858.9816964604016,4325.460837908692,19387.745353883187,15704.833834193589,1200.0,9750.287760018007,1200.0
B4,2025-11-23,57176.51540997526,7046.763454099591,64223.278864074855,1483.7179085514558,4748.296047364426,20627.922279824263,16708.61704665765,1200.0,10319.494747964563,1200.0
B4,2025-11-24,57675.61801521197,5734.450799798496,63410.06881501047,1258.1772381390972,6551.8871378449285,20451.185728226454,16565.460439863426,1200.0,9855.046523467545,1200.0
B4,2025-11-25,58178.030921325386,5916.900416612638,64094.931337938026,1391.6390576751487,5545.73630791828,20486.834783161747,16594.336174361015,1200.0,9813.565328331502,1200.0
B4,2025-11-26,58138.61083913681,7122.151568738132,65260.76240787494,1705.045979660775,4506.621567094711,22484.24683201854,18212.23993393502,1200.0,10002.209219256483,1200.0
B4,2025-11-27,59013.17384696005,6004.211378185567,65017.38522514562,1202.8648564161253,5867.881792380282,20862.646353423075,16895.855222580623,1200.0,10162.864270041991,1203.209248546737
